,doc_id,feed_id,rate
18602,17636,7129,1
18603,17637,4381,1
18604,17638,5503,1
18605,17641,4093,1
18606,17641,4531,1
18607,17641,9030,1
18608,17643,4198,1
18609,17643,4199,1
18610,17643,4231,1
18611,17643,4245,1
18612,17643,4247,1
18613,17643,4260,1
18614,17643,4266,1
18615,17643,4281,1
18616,17643,4282,1
18617,17643,4292,1
18618,17643,4310,1
18619,17643,4325,1
18620,17643,4381,1
18621,17643,4396,1
18622,17643,4398,1
18623,17643,4472,1
18624,17643,4473,1
18625,17643,4530,1
18626,17643,4531,1
18627,17643,4548,1
18628,17643,4566,1
18629,17643,4581,1
18630,17643,4582,1
18631,17643,4597,1
18632,17643,4636,1
18633,17643,4734,1
18634,17643,4737,1
18635,17643,4738,1
18636,17643,4771,1
18637,17643,4791,1
18638,17643,4806,1
18639,17643,4808,1
18640,17643,4829,1
18641,17643,4844,1
18642,17643,4863,1
18643,17643,4867,1
18644,17643,4905,1
18645,17643,4914,1
18646,17643,4915,1
18647,17643,4916,1
18648,17643,4950,1
18649,17643,5014,1
18650,17643,5019,1
18651,17643,5020,1
18652,17643,5051,1
18653,17643,5070,1
18654,17643,5088,1
18655,17643,5116,1
18656,17643,5136,1
18657,17643,5137,1
18658,17643,5138,1
18659,17643,5157,1
18660,17643,5171,1
18661,17643,5190,1
18662,17643,5192,1
18663,17643,5208,1
18664,17643,5209,1
18665,17643,5234,1
18666,17643,5272,1
18667,17643,5382,1
18668,17643,5436,1
18669,17643,5439,1
18670,17643,5440,1
18671,17643,5543,1
18672,17643,5903,1
18673,17643,5911,1
18674,17643,5912,1
18675,17643,6061,1
18676,17643,6165,1
18677,17643,6206,1
18678,17643,6218,1
18679,17643,6229,1
18680,17643,6248,1
18681,17643,6250,1
18682,17643,6291,1
18683,17643,6302,1
18684,17643,6306,1
18685,17643,6317,1
18686,17643,6391,1
18687,17643,6393,1
18688,17643,6398,1
18689,17643,6404,1
18690,17643,6417,1
18691,17643,6509,1
18692,17643,6552,1
18693,17643,6590,1
18694,17643,6594,1
18695,17643,6630,1
18696,17643,6684,1
18697,17643,6720,1
18698,17643,6742,1
18699,17643,6755,1
18700,17643,6785,1
18701,17643,6834,1
18702,17643,6842,1
18703,17643,6865,1
18704,17643,6888,1
18705,17643,6923,1
18706,17643,6990,1
18707,17643,7010,1
18708,17643,7053,1
18709,17643,7061,1
18710,17643,7062,1
18711,17643,7077,1
18712,17643,7088,1
18713,17643,7132,1
18714,17643,7198,1
18715,17643,7225,1
18716,17643,7289,1
18717,17643,7355,1
18718,17643,7382,1
18719,17643,7401,1
18720,17643,7479,1
18721,17643,7480,1
18722,17643,7485,1
18723,17643,7530,1
18724,17643,7537,1
18725,17643,7656,1
18726,17643,7687,1
18727,17643,7697,1
18728,17643,7726,1
18729,17643,7766,1
18730,17643,7778,1
18731,17643,7886,1
18732,17643,7947,1
18733,17643,7971,1
18734,17643,7972,1
18735,17643,8048,1
18736,17643,8056,1
18737,17643,8131,1
18738,17643,8162,1
18739,17643,8224,1
18740,17643,8239,1
18741,17643,8299,1
18742,17643,8300,1
18743,17643,8306,1
18744,17643,8344,1
18745,17643,8356,1
18746,17643,8441,1
18747,17652,4094,1
18748,17654,4091,1
18749,17654,4093,1
18750,17658,4094,1
18751,17658,5066,1
18752,17660,4094,1
18753,17660,4228,1
18754,17660,4231,1
18755,17660,4310,1
18756,17660,4376,1
18757,17660,4452,1
18758,17660,4673,1
18759,17660,4786,1
18760,17666,4095,1
18761,17666,4294,1
18762,17668,5708,1
18763,17668,8104,1
18764,17668,8577,1
18765,17668,8684,1
18766,17668,8689,1
18767,17668,8741,1
18768,17668,8753,1
18769,17668,8757,1
18770,17668,8774,1
18771,17668,8778,1
18772,17668,9399,1
18773,17668,9458,1
18774,17668,9867,1
18775,17668,9876,1
18776,17668,9920,1
18777,17668,9968,1
18778,17668,9977,1
18779,17669,4193,1
18780,17669,4359,1
18781,17669,4381,1
18782,17669,4452,1
18783,17669,4471,1
18784,17669,4472,1
18785,17669,4600,1
18786,17669,4602,1
18787,17669,4618,1
18788,17669,4619,1
18789,17669,8684,1
18790,17669,8718,1
18791,17669,8728,1
18792,17669,8778,1
18793,17669,9273,1
18794,17669,9293,1
18795,17669,9302,1
18796,17669,9315,1
18797,17669,9584,1
18798,17669,9629,1
18799,17670,4199,1
18800,17670,5270,1
18801,17671,4227,1
18802,17671,4470,1
18803,17672,4400,1
18804,17672,5234,1
18805,17672,5275,1
18806,17672,5831,1
18807,17672,5837,1
18808,17673,4091,1
18809,17674,5208,1
18810,17674,5419,1
18811,17674,5435,1
18812,17674,5478,1
18813,17685,4310,1
18814,17685,6837,1
18815,17688,4901,1
18816,17688,4903,1
18817,17693,6417,1
18818,17694,4566,1
18819,17694,4582,1
18820,17694,5575,1
18821,17694,10591,1
18822,17694,10642,1
18823,17695,4191,1
18824,17695,4199,1
18825,17696,4283,1
18826,17696,9244,1
18827,17696,9458,1
18828,17696,9717,1
18829,17697,4528,1
18830,17697,4621,1
18831,17697,5256,1
18832,17697,5882,1
18833,17697,5901,1
18834,17697,6023,1
18835,17697,6025,1
18836,17697,6359,1
18837,17697,6360,1
18838,17697,6506,1
18839,17697,6512,1
18840,17697,6515,1
18841,17697,6923,1
18842,17697,7476,1
18843,17697,7545,1
18844,17697,7546,1
18845,17697,8016,1
18846,17697,8455,1
18847,17697,8966,1
18848,17697,9279,1
18849,17697,9722,1
18850,17699,5234,1
18851,17699,5708,1
18852,17699,9302,1
18853,17699,9321,1
18854,17700,5359,1
18855,17700,5437,1
18856,17700,5524,1
18857,17703,4191,1
18858,17703,4199,1
18859,17703,4208,1
18860,17703,4228,1
18861,17703,4247,1
18862,17703,4282,1
18863,17703,4294,1
18864,17703,4398,1
18865,17703,4419,1
18866,17703,4470,1
18867,17703,4472,1
18868,17703,4473,1
18869,17703,4531,1
18870,17703,4673,2
18871,17703,4737,1
18872,17703,4738,1
18873,17703,4881,2
18874,17703,4882,2
18875,17703,4905,1
18876,17703,4914,1
18877,17703,4933,1
18878,17703,4935,1
18879,17703,5138,1
18880,17703,5192,1
18881,17703,5234,1
18882,17703,5317,1
18883,17703,5419,1
18884,17703,5666,1
18885,17703,5686,1
18886,17703,5708,1
18887,17703,5729,1
18888,17703,5749,1
18889,17703,5764,1
18890,17703,5798,2
18891,17703,5800,2
18892,17703,5814,1
18893,17703,5837,1
18894,17703,5947,1
18895,17703,6157,1
18896,17703,6183,1
18897,17703,6388,1
18898,17703,6511,2
18899,17703,6522,2
18900,17703,6538,1
18901,17703,6552,1
18902,17703,6611,2
18903,17703,6622,2
18904,17703,6684,2
18905,17703,6712,1
18906,17703,6713,2
18907,17703,6720,1
18908,17703,6827,2
18909,17703,6834,1
18910,17703,6844,1
18911,17703,6863,1
18912,17703,6953,1
18913,17703,6960,1
18914,17703,6990,1
18915,17703,7051,2
18916,17703,7059,1
18917,17703,7105,2
18918,17703,7382,1
18919,17703,7413,1
18920,17703,7485,1
18921,17703,7593,1
18922,17703,7799,2
18923,17703,7810,2
18924,17703,7837,1
18925,17703,7890,1
18926,17703,7893,2
18927,17703,7904,1
18928,17703,7971,1
18929,17703,8018,2
18930,17703,8048,2
18931,17703,8072,2
18932,17703,8088,2
18933,17703,8098,2
18934,17703,8131,1
18935,17703,8137,2
18936,17703,8149,2
18937,17703,8162,2
18938,17703,8224,2
18939,17703,8303,2
18940,17703,8324,2
18941,17703,8469,1
18942,17703,8480,2
18943,17703,8507,2
18944,17703,8529,2
18945,17703,8558,2
18946,17703,8562,1
18947,17703,8570,1
18948,17703,8577,1
18949,17703,8579,1
18950,17703,8597,1
18951,17703,8601,1
18952,17703,8622,1
18953,17703,8632,1
18954,17703,8645,1
18955,17703,8653,1
18956,17703,8656,1
18957,17703,8660,1
18958,17703,8669,1
18959,17703,8679,1
18960,17703,8683,1
18961,17703,8689,1
18962,17703,8714,1
18963,17703,8718,1
18964,17703,8741,1
18965,17703,8774,1
18966,17703,8778,1
18967,17703,8780,1
18968,17703,8788,1
18969,17703,8804,1
18970,17703,8828,1
18971,17703,8847,1
18972,17703,8852,1
18973,17703,8864,1
18974,17703,8866,1
18975,17703,8867,1
18976,17703,8882,1
18977,17703,8883,1
18978,17703,8890,1
18979,17703,8901,1
18980,17703,8902,1
18981,17703,8921,1
18982,17703,8934,1
18983,17703,8983,2
18984,17703,9004,1
18985,17703,9008,1
18986,17703,9011,1
18987,17703,9030,1
18988,17703,9061,1
18989,17703,9068,2
18990,17703,9112,1
18991,17703,9149,1
18992,17703,9167,2
18993,17703,9170,1
18994,17703,9189,1
18995,17703,9196,1
18996,17703,9197,1
18997,17703,9293,1
18998,17703,9309,1
18999,17703,9349,1
19000,17703,9380,1
19001,17703,9390,1
19002,17703,9391,1
19003,17703,9399,1
19004,17703,9414,1
19005,17703,9425,1
19006,17703,9523,1
19007,17703,9812,2
19008,17703,9847,1
19009,17703,9851,1
19010,17703,9982,2
19011,17703,10182,1
19012,17703,11489,1
19013,17703,11644,2
19014,17707,5419,1
19015,17708,4118,1
19016,17708,4119,1
19017,17709,4470,1
19018,17709,4566,1
19019,17709,6478,1
19020,17711,4266,1
19021,17711,4280,1
19022,17711,4282,1
19023,17711,4283,1
19024,17715,4120,1
19025,17715,4848,1
19026,17715,4899,1
19027,17715,4905,1
19028,17715,4951,1
19029,17715,4998,1
19030,17715,4999,1
19031,17715,5018,1
19032,17715,5040,1
19033,17715,5051,1
19034,17715,5131,1
19035,17715,5170,1
19036,17715,5171,1
19037,17715,5174,1
19038,17715,5192,1
19039,17715,5228,1
19040,17715,5275,1
19041,17715,5297,1
19042,17715,5478,1
19043,17715,5539,1
19044,17715,5708,1
19045,17715,5814,1
19046,17715,6032,1
19047,17715,6045,1
19048,17715,6139,1
19049,17715,6144,1
19050,17715,6284,1
19051,17715,6306,1
19052,17715,6387,1
19053,17715,6440,1
19054,17715,6516,1
19055,17715,6557,1
19056,17715,6590,1
19057,17715,6594,1
19058,17715,6990,1
19059,17715,7722,1
19060,17715,7950,1
19061,17715,8102,1
19062,17715,8112,1
19063,17715,8700,1
19064,17715,8765,1
19065,17715,8774,1
19066,17715,8864,1
19067,17715,8882,1
19068,17715,8983,1
19069,17715,9003,2
19070,17715,9010,1
19071,17715,9013,1
19072,17715,9015,1
19073,17715,9189,1
19074,17715,9397,1
19075,17715,9422,1
19076,17715,9476,1
19077,17715,9510,1
19078,17715,9647,1
19079,17715,9793,1
19080,17715,9861,1
19081,17715,10214,1
19082,17715,10218,1
19083,17715,10242,1
19084,17715,10338,1
19085,17715,10563,1
19086,17715,10772,1
19087,17715,10906,1
19088,17715,11013,1
19089,17715,11108,1
19090,17715,11123,1
19091,17715,11414,1
19092,17720,4199,1
19093,17720,4211,1
19094,17720,4359,1
19095,17720,4414,1
19096,17720,4596,1
19097,17720,4811,1
19098,17720,4829,1
19099,17720,7353,1
19100,17721,4784,1
19101,17722,4687,1
19102,17722,4737,1
19103,17724,4117,1
19104,17724,4859,1
19105,17724,8680,1
19106,17724,8780,1
19107,17724,8869,1
19108,17724,9340,1
19109,17724,9353,1
19110,17724,9404,1
19111,17724,9412,1
19112,17724,9425,1
19113,17724,9502,1
19114,17725,4199,1
19115,17725,4210,1
19116,17728,6223,1
19117,17729,8166,1
19118,17731,4867,1
19119,17731,5256,1
19120,17731,5903,1
19121,17732,4180,1
19122,17732,4192,1
19123,17732,4193,1
19124,17732,4199,1
19125,17732,4214,1
19126,17732,4228,1
19127,17732,4231,1
19128,17734,4093,1
19129,17734,4231,1
19130,17734,4343,1
19131,17734,4998,1
19132,17738,4199,1
19133,17738,4282,1
19134,17738,4310,1
19135,17738,4671,1
19136,17738,4672,1
19137,17738,5646,1
19138,17739,4139,1
19139,17739,4199,1
19140,17740,4062,1
19141,17740,4282,1
19142,17740,4343,1
19143,17740,4358,1
19144,17740,4467,1
19145,17742,4228,1
19146,17742,4266,1
19147,17742,4282,1
19148,17744,2489,1
19149,17744,4207,1
19150,17744,4326,1
19151,17744,4655,1
19152,17744,4810,1
19153,17744,4811,1
19154,17744,4829,1
19155,17744,4867,1
19156,17744,5234,1
19157,17744,5400,1
19158,17744,5419,1
19159,17744,5434,1
19160,17744,6166,1
19161,17744,6553,1
19162,17744,6589,1
19163,17744,6598,1
19164,17744,6784,1
19165,17744,6785,1
19166,17745,2540,1
19167,17745,4829,1
19168,17745,4867,1
19169,17745,5360,1
19170,17745,5664,1
19171,17745,5688,1
19172,17745,5703,1
19173,17745,5708,1
19174,17745,5749,1
19175,17745,5814,1
19176,17745,6206,1
19177,17745,6836,1
19178,17745,8043,1
19179,17745,8157,1
19180,17745,8882,1
19181,17745,8902,1
19182,17745,8960,1
19183,17745,8993,1
19184,17745,9143,1
19185,17745,9215,1
19186,17746,4339,1
19187,17746,4376,1
19188,17746,4377,1
19189,17746,4691,1
19190,17746,4714,1
19191,17748,4531,1
19192,17748,4545,1
19193,17748,4600,1
19194,17748,4601,1
19195,17748,4621,1
19196,17748,5749,1
19197,17748,5852,1
19198,17748,5864,1
19199,17748,6353,1
19200,17751,2528,1
19201,17751,4137,1
19202,17751,4199,1
19203,17751,4338,1
19204,17751,4351,1
19205,17751,4381,1
19206,17751,4396,1
19207,17751,4423,1
19208,17751,4452,1
19209,17751,4566,1
19210,17751,4621,1
19211,17751,4738,1
19212,17751,4923,1
19213,17751,4945,1
19214,17751,5051,1
19215,17751,5060,1
19216,17751,5131,1
19217,17751,5138,1
19218,17751,5139,1
19219,17751,5156,1
19220,17751,5234,1
19221,17751,5312,1
19222,17751,5331,1
19223,17751,5337,1
19224,17751,5353,1
19225,17751,5360,1
19226,17751,5708,1
19227,17751,5743,1
19228,17751,5744,1
19229,17751,5749,1
19230,17751,5798,1
19231,17751,5806,1
19232,17751,5807,1
19233,17751,5814,1
19234,17751,5831,1
19235,17751,5837,1
19236,17751,5844,1
19237,17751,5874,1
19238,17751,5901,1
19239,17751,5902,1
19240,17751,5903,1
19241,17751,5920,1
19242,17751,5947,1
19243,17751,5984,1
19244,17751,6002,1
19245,17751,6062,1
19246,17751,6105,1
19247,17751,6150,1
19248,17751,6157,1
19249,17751,6165,1
19250,17751,6166,1
19251,17751,6175,1
19252,17751,6176,1
19253,17751,6182,1
19254,17751,6189,1
19255,17751,6200,1
19256,17751,6214,1
19257,17751,6220,1
19258,17751,6223,1
19259,17751,6225,1
19260,17751,6270,1
19261,17751,6306,1
19262,17751,6317,1
19263,17751,6332,1
19264,17751,6343,1
19265,17751,6353,1
19266,17751,6381,1
19267,17751,6404,1
19268,17751,6417,1
19269,17751,6440,1
19270,17751,6447,1
19271,17751,6448,1
19272,17751,6454,1
19273,17751,6459,1
19274,17751,6463,1
19275,17751,6464,1
19276,17751,6467,1
19277,17751,6470,1
19278,17751,6472,1
19279,17751,6483,1
19280,17751,6502,1
19281,17751,6509,1
19282,17751,6510,1
19283,17751,6511,1
19284,17751,6513,1
19285,17751,6514,1
19286,17751,6515,1
19287,17751,6516,1
19288,17751,6553,1
19289,17751,6594,1
19290,17751,6599,1
19291,17751,6629,1
19292,17751,6684,1
19293,17751,6713,1
19294,17751,6718,1
19295,17751,6720,1
19296,17751,6727,1
19297,17751,6728,1
19298,17751,6732,1
19299,17751,6734,1
19300,17751,6742,1
19301,17751,6761,1
19302,17751,6763,1
19303,17751,6768,1
19304,17751,6773,1
19305,17751,6774,1
19306,17751,6783,1
19307,17751,6785,1
19308,17751,6805,1
19309,17751,6807,1
19310,17751,6809,1
19311,17751,6812,1
19312,17751,6827,1
19313,17751,6836,1
19314,17751,6841,1
19315,17751,6842,1
19316,17751,6907,1
19317,17751,6908,1
19318,17751,6965,1
19319,17751,6990,1
19320,17751,7062,1
19321,17751,7242,1
19322,17751,7353,1
19323,17751,7363,1
19324,17751,7382,1
19325,17751,7387,1
19326,17751,7442,1
19327,17751,7468,1
19328,17751,7480,1
19329,17751,7485,1
19330,17751,7524,1
19331,17751,7576,1
19332,17751,7625,1
19333,17751,7628,1
19334,17751,7660,1
19335,17751,7697,1
19336,17751,7705,1
19337,17751,7707,1
19338,17751,7721,1
19339,17751,7814,1
19340,17751,7893,1
19341,17751,8172,1
19342,17751,8303,1
19343,17751,8306,1
19344,17751,8324,1
19345,17751,8327,1
19346,17751,8422,1
19347,17751,8464,1
19348,17751,8469,1
19349,17751,8482,1
19350,17751,8507,1
19351,17751,8509,1
19352,17751,8524,1
19353,17751,8579,1
19354,17751,8588,1
19355,17751,8620,1
19356,17751,8622,1
19357,17751,8643,1
19358,17751,8645,1
19359,17751,8684,1
19360,17751,8714,1
19361,17751,8718,1
19362,17751,8753,1
19363,17751,8756,1
19364,17751,8829,1
19365,17751,8830,1
19366,17751,8834,1
19367,17751,8960,1
19368,17751,8966,1
19369,17751,8975,1
19370,17751,8977,1
19371,17751,8983,1
19372,17751,9328,1
19373,17751,9361,1
19374,17751,9394,1
19375,17751,9397,1
19376,17751,9501,1
19377,17751,9521,1
19378,17751,9529,1
19379,17751,9647,1
19380,17751,9683,1
19381,17751,9713,1
19382,17751,9802,1
19383,17751,9818,1
19384,17751,9821,1
19385,17751,9847,1
19386,17751,9848,1
19387,17751,9849,1
19388,17751,9886,1
19389,17751,9910,1
19390,17751,9941,1
19391,17751,9998,1
19392,17751,10085,1
19393,17751,10113,1
19394,17751,10245,1
19395,17751,10290,1
19396,17751,10305,1
19397,17751,10315,1
19398,17751,10353,1
19399,17751,10368,1
19400,17751,10375,1
19401,17751,10376,1
19402,17751,10409,1
19403,17751,10460,1
19404,17751,10490,1
19405,17751,10569,1
19406,17751,10573,1
19407,17751,10583,1
19408,17751,10599,1
19409,17751,10872,1
19410,17751,10906,1
19411,17751,11035,1
19412,17751,11055,1
19413,17751,11111,1
19414,17751,11157,1
19415,17751,11185,1
19416,17751,11213,1
19417,17751,11253,1
19418,17751,11262,1
19419,17751,11283,1
19420,17751,11287,1
19421,17751,11290,1
19422,17751,11310,1
19423,17751,11313,1
19424,17751,11320,1
19425,17751,11416,1
19426,17751,11445,1
19427,17751,11489,1
19428,17751,11607,1
19429,17751,11617,1
19430,17751,11621,1
19431,17751,11631,1
19432,17751,11644,1
19433,17751,11649,1
19434,17751,11658,1
19435,17751,11662,1
19436,17751,11669,1
19437,17751,11672,1
19438,17755,5751,1
19439,17759,4545,1
19440,17760,4324,1
19441,17760,4374,1
19442,17760,4377,1
19443,17760,4621,1
19444,17760,4995,1
19445,17760,5054,1
19446,17760,5400,1
19447,17760,5437,1
19448,17760,5608,1
19449,17760,5625,1
19450,17760,5688,1
19451,17760,6388,1
19452,17760,6399,1
19453,17760,6414,1
19454,17760,6422,1
19455,17760,6427,1
19456,17760,6439,1
19457,17760,6440,1
19458,17761,4087,1
19459,17762,8741,1
19460,17762,8780,1
19461,17762,8902,1
19462,17762,8908,1
19463,17765,4193,1
19464,17767,5708,1
19465,17767,7676,1
19466,17767,7801,1
19467,17767,7893,1
19468,17767,8096,1
19469,17767,8098,1
19470,17767,8120,1
19471,17767,8157,1
19472,17767,8236,1
19473,17767,8256,1
19474,17767,8258,1
19475,17767,8276,1
19476,17767,8282,1
19477,17767,8293,1
19478,17767,8303,1
19479,17767,8328,1
19480,17767,8329,1
19481,17767,8332,1
19482,17767,8389,1
19483,17767,8457,1
19484,17767,8485,1
19485,17767,8597,1
19486,17767,8601,1
19487,17767,8621,1
19488,17767,8643,1
19489,17767,8680,1
19490,17767,8684,1
19491,17767,8718,1
19492,17767,8890,1
19493,17767,9529,1
19494,17767,9606,1
19495,17767,9691,1
19496,17767,9727,1
19497,17767,9782,1
19498,17767,9790,1
19499,17767,9989,1
19500,17767,10181,1
19501,17767,10289,1
19502,17767,10860,1
19503,17767,10863,1
19504,17767,11052,1
19505,17767,11108,1
19506,17767,11255,1
19507,17767,11320,1
19508,17767,11352,1
19509,17767,11354,1
19510,17767,11364,1
19511,17767,11511,1
19512,17767,11574,1
19513,17768,4120,1
19514,17769,4211,1
19515,17769,4372,1
19516,17769,4375,1
19517,17769,4531,1
19518,17770,4089,1
19519,17770,4092,1
19520,17770,4116,1
19521,17770,4414,1
19522,17775,4209,1
19523,17777,4158,1
19524,17777,4374,1
19525,17777,4381,1
19526,17777,4395,1
19527,17777,4396,1
19528,17777,4415,1
19529,17777,4419,1
19530,17777,4434,1
19531,17777,4811,1
19532,17777,5234,1
19533,17777,5708,1
19534,17777,6522,1
19535,17777,6923,1
19536,17777,7225,1
19537,17777,7240,1
19538,17777,7413,1
19539,17777,7485,1
19540,17779,4120,1
19541,17782,3901,1
19542,17782,4867,1
19543,17782,5814,1
19544,17782,6440,1
19545,17782,8679,1
19546,17782,8778,1
19547,17782,9019,1
19548,17782,9273,1
19549,17782,9293,1
19550,17784,4120,1
19551,17788,4120,1
19552,17792,5437,1
19553,17792,5503,1
19554,17792,5523,1
19555,17795,8356,1
19556,17795,8588,1
19557,17795,8669,1
19558,17804,4452,1
19559,17805,4130,1
19560,17805,4137,1
19561,17805,4715,1
19562,17805,5837,1
19563,17805,5838,1
19564,17808,5708,1
19565,17810,4192,1
19566,17811,4192,1
19567,17811,5099,1
19568,17812,4137,1
19569,17813,4191,1
19570,17813,4192,1
19571,17813,4193,1
19572,17813,4199,1
19573,17813,4310,1
19574,17813,4452,1
19575,17813,4673,1
19576,17813,4689,1
19577,17813,4734,1
19578,17813,4735,1
19579,17813,4736,1
19580,17813,4771,1
19581,17813,4933,1
19582,17813,4935,1
19583,17813,4951,1
19584,17813,4996,1
19585,17813,4998,1
19586,17813,5020,1
19587,17813,5021,1
19588,17813,5038,1
19589,17813,5039,1
19590,17813,5051,1
19591,17813,5066,1
19592,17813,5070,1
19593,17813,5089,1
19594,17813,5188,1
19595,17813,5189,1
19596,17813,5190,1
19597,17813,5192,1
19598,17813,5209,1
19599,17813,5234,1
19600,17813,5271,1
19601,17813,5272,1
19602,17813,5275,1
19603,17813,5505,1
19604,17813,5523,1
19605,17813,5524,1
19606,17813,5585,1
19607,17813,5604,1
19608,17813,5749,1
19609,17813,6002,1
19610,17813,6016,1
19611,17813,6020,1
19612,17813,6116,1
19613,17813,6137,1
19614,17813,6165,1
19615,17813,6223,1
19616,17813,6226,1
19617,17813,6353,1
19618,17813,6398,1
19619,17813,6509,1
19620,17813,6513,1
19621,17813,6514,1
19622,17813,6515,1
19623,17813,6516,1
19624,17813,6522,1
19625,17813,6702,1
19626,17813,6705,1
19627,17813,6742,1
19628,17813,6757,1
19629,17813,6768,1
19630,17813,6785,1
19631,17813,6827,1
19632,17813,7019,1
19633,17813,7150,1
19634,17813,7342,1
19635,17813,7413,1
19636,17813,7801,1
19637,17813,7807,1
19638,17813,7879,1
19639,17813,7893,1
19640,17813,7901,1
19641,17813,7907,1
19642,17813,7909,1
19643,17813,7910,1
19644,17813,8076,1
19645,17813,8078,1
19646,17813,8350,1
19647,17813,8351,1
19648,17813,8455,1
19649,17813,8463,1
19650,17813,8469,1
19651,17813,8470,1
19652,17813,8597,1
19653,17813,8622,1
19654,17813,8667,1
19655,17813,8718,1
19656,17813,9397,1
19657,17813,9481,1
19658,17813,9502,1
19659,17813,9584,1
19660,17813,9683,1
19661,17813,9688,1
19662,17813,9704,1
19663,17813,9705,1
19664,17813,9707,1
19665,17813,10642,1
19666,17813,10774,1
19667,17813,10798,1
19668,17813,10827,1
19669,17813,10830,1
19670,17813,10872,1
19671,17813,10909,1
19672,17813,11055,1
19673,17813,11112,1
19674,17813,11123,1
19675,17813,11159,1
19676,17813,11194,1
19677,17813,11223,1
19678,17813,11290,1
19679,17815,4376,1
19680,17815,4602,1
19681,17815,4603,1
19682,17815,4621,1
19683,17815,4634,1
19684,17815,4635,1
19685,17815,4636,1
19686,17815,4737,1
19687,17815,7231,1
19688,17818,4198,1
19689,17818,4199,1
19690,17818,4231,1
19691,17818,4246,1
19692,17818,4261,1
19693,17818,4653,1
19694,17818,4691,1
19695,17818,4736,1
19696,17818,4737,1
19697,17818,4867,1
19698,17818,5021,1
19699,17818,5038,1
19700,17819,4199,1
19701,17819,4283,1
19702,17819,4309,1
19703,17819,4473,1
19704,17823,4137,1
19705,17823,4138,1
19706,17823,4139,1
19707,17823,4207,1
19708,17823,4208,1
19709,17823,4209,1
19710,17824,4231,1
19711,17824,4247,1
19712,17824,4266,1
19713,17824,4281,1
19714,17824,4283,1
19715,17824,4451,1
19716,17824,4468,1
19717,17824,4469,1
19718,17824,4472,1
19719,17824,4529,1
19720,17824,4621,1
19721,17824,4673,1
19722,17824,4689,1
19723,17824,4692,1
19724,17824,4694,1
19725,17824,4771,1
19726,17824,4807,1
19727,17824,4809,1
19728,17824,4810,1
19729,17824,4826,1
19730,17824,5092,1
19731,17824,5108,1
19732,17824,5138,1
19733,17824,5192,1
19734,17824,5209,1
19735,17824,5234,1
19736,17824,5254,1
19737,17824,5255,1
19738,17824,5256,1
19739,17824,5275,1
19740,17824,5541,1
19741,17824,5585,1
19742,17824,5608,1
19743,17824,5625,1
19744,17824,5642,1
19745,17824,5643,1
19746,17824,5664,1
19747,17824,5666,1
19748,17824,5708,1
19749,17824,5774,1
19750,17824,5789,1
19751,17824,5792,1
19752,17824,5800,1
19753,17824,5801,1
19754,17824,5802,1
19755,17824,5814,1
19756,17824,5821,1
19757,17824,5867,1
19758,17824,6116,1
19759,17824,6160,1
19760,17824,6177,1
19761,17824,6178,1
19762,17824,6188,1
19763,17824,6220,1
19764,17824,6223,1
19765,17824,6397,1
19766,17824,6408,1
19767,17824,6417,1
19768,17824,6423,1
19769,17824,6478,1
19770,17824,6552,1
19771,17824,6561,1
19772,17824,6590,1
19773,17824,6591,1
19774,17824,6592,1
19775,17824,6594,1
19776,17824,6598,1
19777,17824,6622,1
19778,17824,6705,1
19779,17824,6712,1
19780,17824,6720,1
19781,17824,6782,1
19782,17824,6784,1
19783,17824,6785,1
19784,17824,6827,1
19785,17824,6910,1
19786,17824,6933,1
19787,17824,6955,1
19788,17824,6956,1
19789,17824,6958,1
19790,17824,7248,1
19791,17824,7259,1
19792,17824,7260,1
19793,17824,7319,1
19794,17824,7332,1
19795,17824,7357,1
19796,17824,7359,1
19797,17824,7360,1
19798,17824,7382,1
19799,17824,7384,1
19800,17824,7385,1
19801,17824,7393,1
19802,17824,7413,1
19803,17824,7415,1
19804,17824,7483,1
19805,17824,8034,1
19806,17824,8072,1
19807,17824,8122,1
19808,17824,8137,1
19809,17824,8211,1
19810,17824,8220,1
19811,17824,8263,1
19812,17824,8276,1
19813,17824,8282,1
19814,17824,8300,1
19815,17824,8420,1
19816,17824,8459,1
19817,17824,8463,1
19818,17824,8465,1
19819,17824,8482,1
19820,17824,8685,1
19821,17824,8706,1
19822,17824,8744,1
19823,17824,8753,1
19824,17824,8780,1
19825,17824,8786,1
19826,17824,8835,1
19827,17824,8843,1
19828,17824,8847,1
19829,17824,8849,1
19830,17824,8856,1
19831,17824,8867,1
19832,17824,9197,1
19833,17824,9221,1
19834,17824,9231,1
19835,17824,9235,1
19836,17824,9245,1
19837,17824,9391,1
19838,17824,9414,1
19839,17824,9434,1
19840,17824,9435,1
19841,17824,9486,1
19842,17824,9490,1
19843,17824,9553,1
19844,17824,9554,1
19845,17824,9557,1
19846,17824,9581,1
19847,17824,9606,1
19848,17824,9654,1
19849,17824,9692,1
19850,17824,9891,1
19851,17824,9962,1
19852,17824,9989,1
19853,17824,9998,1
19854,17824,10044,1
19855,17824,10195,1
19856,17824,10216,1
19857,17824,10267,1
19858,17824,10277,1
19859,17824,10286,1
19860,17824,10359,1
19861,17824,10365,1
19862,17824,10431,1
19863,17824,10446,1
19864,17824,10594,1
19865,17824,10880,1
19866,17824,10992,1
19867,17824,11015,1
19868,17824,11016,1
19869,17824,11073,1
19870,17824,11202,1
19871,17824,11207,1
19872,17824,11212,1
